Program Started
I AM THE MPU6050
Time (s),ENCODER_RIGHT,ax (g),az (g),gy (d/s)
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.3,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-74,14894,0
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.4,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-42,14848,-3
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.5,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-50,14850,-1
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.6,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-70,14864,-2
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.7,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-78,14830,1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.8,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-100,14948,-1
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
54.9,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14898,-3
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-92,14828,0
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.1,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-44,14856,-3
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.2,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-120,14904,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.3,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-46,14876,-2
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.4,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-48,14876,-1
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.5,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-38,14784,0
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.6,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-68,14928,-2
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.7,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-60,14906,-1
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.8,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-54,14884,-2
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
55.9,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-44,14850,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-56,14890,-1
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.1,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-62,14884,0
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.2,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-42,14854,-2
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.3,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-18,14844,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.4,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-90,14948,-1
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.5,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-58,14938,-2
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.6,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-88,14862,-1
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.7,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-120,14860,0
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.8,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-60,14856,-1
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
56.9,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-56,14916,-2
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-68,14852,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.1,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-112,14880,-1
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.2,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14838,-2
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.3,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-56,14820,-1
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.4,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-64,14890,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.5,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-54,14824,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.6,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-90,14900,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.7,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-52,14858,-2
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.8,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-74,14920,-1
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
57.9,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-84,14950,0
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-132,14868,-1
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.1,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-34,14888,-2
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.2,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-74,14900,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.3,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-84,14840,-1
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.4,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-78,14860,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.5,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-70,14854,0
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.6,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-48,14888,-1
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.7,-149,-80,14862,0
58.8,-149,-80,14862,0
58.8,-149,-80,14862,0
58.8,-149,-80,14862,0
58.8,-149,-80,14862,0
